,0,1
1037,18.507444,15.207907
1038,18.52001,15.398965
1039,18.555296,15.834827
1040,18.650951,16.7466
1041,18.764162,17.44939
1042,18.813097,17.775835
1043,18.844168,18.05884
1044,18.851866,18.23383
1045,18.879131,18.354317
1046,18.867327,18.518013
1047,18.864536,18.625616
1048,18.842327,18.63542
1049,18.782774,18.601093
1050,18.656273,18.631731
1051,18.521166,18.668663
1052,18.395077,18.698683
1053,18.17248,18.711634
1054,17.998966,18.717684
1055,17.725157,18.689371
1056,17.342201,18.602661
1057,16.967451,18.513552
1058,16.901604,18.49341
1059,16.828945,18.464264
1060,16.561426,18.308155
1061,16.182299,18.033436
1062,15.908164,17.800257
1063,15.7787075,17.670849
1064,15.014781,14.239598
1065,15.001924,14.223404
1066,5.949408,10.133788
1067,6.2843776,7.4376698
1068,-3.5861113,4.4823513
1069,-3.7147546,5.1275535
1070,-1.2492572,-2.2238739
1071,-23.288042,4.652452
1072,-4.6096344,6.710275
1073,-5.83003,7.43036
1074,-13.55588,18.107552
1075,-20.981508,4.8410525
1076,1.8919293,2.2090347
1077,-7.786858,19.95529
1078,-11.339259,16.356718
1079,-4.9394355,0.7393129
1080,-0.07413907,-0.522837
1081,-21.580523,15.709495
1082,-9.640529,10.110295
1083,-7.30958,7.1355
1084,-4.6197834,14.001892
1085,-9.279497,19.842245
1086,-0.9979081,5.000191
1087,1.2632772,2.611535
1088,-1.1812112,3.6145422
1089,2.802175,5.408276
1090,-11.822056,6.0423274
1091,-20.765072,6.5587816
1092,-13.552,15.019654
1093,-5.3133326,10.366398
1094,-1.7884228,3.881834
1095,2.7517283,2.4968774
1096,-8.988801,11.6603565
1097,-13.343868,9.566651
1098,-21.98533,11.066528
1099,-8.568525,7.655965
1100,-0.28646782,5.4674454
1101,-6.7550445,1.0943259
1102,-10.293659,15.750017
1103,-16.596384,12.471757
1104,-2.7316463,0.6487134
1105,-9.459401,3.8850899
1106,1.8569756,4.9897265
1107,-2.0367448,5.185601
1108,-4.206698,10.63586
1109,-1.8666708,-1.8720726
1110,3.5840056,2.151236
1111,-0.17534754,8.070287
1112,-4.206698,10.63586
1113,-2.1746185,7.6850953
1114,-9.628669,3.07878
1115,-5.2374167,7.7110596
1116,-4.587752,1.4616929
1117,-8.020097,2.2791286
1118,-4.5194864,8.707563
1119,-0.43598032,-2.1723297
1120,-20.179522,3.0905278
1121,-8.380042,6.654001
1122,-9.72591,18.330915
1123,-15.765023,8.123693
1124,-9.226323,6.7185693
1125,-8.143742,3.894907
1126,0.4561845,-1.5056137
1127,-6.1370015,6.0688086
1128,-10.633463,14.630537
1129,-18.397305,4.932396
1130,-4.5796986,0.117151566
1131,-9.990817,6.5430818
1132,-11.787979,7.597867
1133,-16.891365,10.088896
1134,-9.11902,8.546883
1135,-9.790161,9.225392
1136,-7.4023004,9.338077
1137,-14.490033,13.021885
1138,-3.171656,1.5849128
1139,-1.8335758,10.285472
1140,-8.651578,3.9931881
1141,-2.6918137,-2.448103
1142,-3.806145,13.66514
1143,-7.020288,13.925287
1144,0.057893086,3.9551883
1145,-7.4182315,10.692973
1146,-12.621124,7.910921
1147,-7.8425403,3.0958538
1148,-2.6187575,12.247691
1149,-5.3222685,16.769753
1150,-7.9477057,12.187306
1151,-2.32378,0.2731426
1152,-7.1307225,21.335209
1153,0.6394281,2.8170776
1154,-2.51453,10.512157
1155,-9.819329,14.108346
1156,-8.697841,0.62321544
1157,-4.9484606,14.919524
1158,-14.785749,15.767702
1159,-3.417747,-1.477428
1160,-10.7687645,19.351028
1161,-3.6201034,1.5295208
1162,-5.9847655,10.009664
1163,-7.8282332,1.6935669
1164,-7.270119,-0.42226684
1165,-13.49592,10.501148
1166,-3.3868666,0.4132357
1167,-20.339977,14.246546
1168,-12.373345,17.180174
1169,-1.1389763,9.398813
1170,-1.8228059,5.0217857
1171,-12.319313,8.903596
1172,-3.4600906,6.3865786
1173,-18.38275,6.197464
1174,-15.082872,6.221811
1175,-24.712917,8.662563
1176,-11.397548,4.0367546
1177,-4.240396,1.4493111
1178,-2.0987992,6.564011
1179,-5.8856797,11.578793
1180,1.9050752,4.0121913
1181,-0.3038402,4.9241943
1182,-6.167191,19.788975
1183,-23.933254,11.205535
1184,-17.097073,6.6449566
1185,0.63867027,3.6480424
1186,-13.456817,19.93532
1187,-10.530973,13.196695
1188,-3.2272077,10.687998
1189,-21.041283,9.54563
1190,-15.125726,4.9420547
1191,-0.9659267,7.954454
1192,-10.252213,7.41529
1193,-12.230691,10.839524
1194,-14.87805,17.334358
1195,-15.251963,9.125776
1196,-6.6562414,16.41065
1197,-9.147417,2.7085037
1198,-3.345398,-0.504688
1199,-3.8891177,-0.17312053
1200,-0.3473903,3.6016421
1201,-6.122364,6.072023
1202,-9.879263,12.256405
1203,-4.127805,9.510313
1204,-6.9385724,5.2609763
1205,-11.359421,6.614594
1206,-6.4371004,1.445802
1207,-10.81088,8.978488
1208,-24.667437,3.3681395
1209,-2.6547134,8.424784
1210,-4.414622,11.581379
1211,-15.997679,14.935499
1212,2.6856596,1.7160784
1213,-8.047315,5.4012833
1214,-3.3711245,9.980175
1215,-7.137878,-1.3309149
1216,-2.7966905,-1.0280766
1217,0.8621429,-3.0203538
1218,-7.119644,8.6161175
1219,-8.380042,6.654001
1220,-16.207258,16.473692
1221,-8.446622,8.699822
1222,1.8569756,4.9897265
1223,-10.466191,2.5117953
1224,-4.405947,-0.5077032
1225,-5.9333982,14.632407
1226,-14.285633,8.785594
1227,-4.466126,15.85823
1228,-8.350592,5.744938
1229,-3.4114912,7.4107013
1230,-9.139284,2.0342734
1231,-9.932305,4.2309318
1232,-5.780382,0.7493888
1233,-4.569876,8.080151
1234,-14.237322,11.76916
1235,-1.1087847,7.208088
1236,-0.23104289,-1.2876579
1237,-7.411036,0.9046324
1238,1.1486024,4.0673714
1239,-5.443492,18.409184
1240,-12.436162,13.073129
1241,-4.6096344,6.710275
1242,3.1849737,3.0975993
1243,1.2864158,5.971899
1244,-17.070734,13.888826
1245,-5.805716,9.440796
1246,-3.4037306,8.13333
1247,-1.6382596,5.963365
1248,-4.4306836,0.8573523
1249,-6.9385724,5.2609763
1250,-2.3976114,7.1053467
1251,2.0286436,2.9924145
1252,-9.465599,1.4831642
1253,-17.259645,5.5297728
1254,-8.449126,14.171461
1255,-8.76796,23.61173
1256,-6.634353,12.02438
1257,-6.2985525,17.527891
1258,0.87843513,5.5495725
1259,-4.6096344,6.710275
1260,-3.6186383,0.8925438
1261,-0.3953015,8.984588
1262,-14.584759,21.560194
1263,-1.9608797,-1.0947834
1264,-5.1499524,-0.06821892
1265,-9.542978,5.967623
1266,-3.0609112,6.317848
1267,-6.6491,-0.32666355
1268,0.23435159,8.532454
1269,-11.024508,5.698178
1270,-11.777619,3.352608
1271,-15.783499,7.0374537
1272,0.92312276,1.9355601
1273,-8.021762,11.409245
1274,0.22922507,0.41102755
1275,-6.9385724,5.2609763
1276,-12.258882,11.848983
1277,1.2424715,6.6318927
1278,-3.8327205,8.634681
1279,-4.6449914,-1.0894397
1280,-22.849924,13.495061
1281,-15.72425,3.961611
1282,0.28004754,2.1759472
1283,1.9727397,6.036139
1284,0.44650197,5.031082
1285,-14.448802,5.4882164
1286,-1.4252864,-0.7894126
1287,-6.839863,2.9747794
1288,1.9861919,0.8121501
1289,-10.63061,6.553757
1290,0.3039274,1.2755498
1291,-0.3766757,2.6684136
1292,-21.131271,12.650809
1293,-2.9015977,6.976669
1294,-15.375421,12.16143
1295,-16.480675,9.005238
1296,-11.893671,5.2768564
1297,-1.835384,4.5208898
1298,-14.941516,19.161528
1299,-0.8747883,6.6777716
1300,-4.688788,7.590439
1301,-5.105536,9.2046585
1302,-7.044387,4.1468697
1303,-12.801311,6.3589206
1304,-7.8178697,16.26799
1305,-6.0083866,0.030110303
1306,0.6409786,7.383965
1307,-3.7757032,12.030946
1308,-6.739725,9.787911
1309,-17.944244,12.647843
1310,-11.599533,8.414682
1311,-8.51092,1.7407366
1312,-13.207306,8.65581
1313,-6.5266914,6.340003
1314,-5.046695,-2.1412203
1315,-2.6547134,8.424784
1316,1.7946446,-0.673028
1317,-3.6814034,6.6879635
1318,3.4544146,4.859395
1319,-0.97348803,8.622862
1320,-1.608475,7.6090446
1321,-7.020288,13.925287
1322,-0.9754806,2.6989062
1323,-5.6356573,13.759311
1324,-6.182089,0.8159094
1325,-1.940823,3.2328272
1326,-1.2282672,5.3719583
1327,-25.025988,5.8302193
1328,2.4842398,3.6281424
1329,-2.7439616,6.135981
1330,-1.8860202,3.2752433
1331,-12.735413,5.5616593
1332,-17.399298,11.295046
1333,1.1192145,1.3111851
1334,-13.206021,11.363963
1335,-4.127805,9.510313
1336,-7.6931443,-0.95146537
1337,-5.7384853,12.454872
1338,-6.9385724,5.2609763
1339,-21.912058,3.6657572
1340,-2.6489801,9.4770775
1341,-8.407425,10.758918
1342,-7.77918,6.065189
1343,-7.6100225,17.447184
1344,-16.107655,4.9665275
1345,-13.780462,7.8812304
1346,0.12198163,3.0921636
1347,-16.095451,11.1896
1348,-7.247753,0.32906887
1349,-0.77286816,-0.5848792
1350,-6.9266167,1.9428859
1351,-8.3652935,18.579733
1352,-1.4329989,0.10655406
1353,-9.584006,5.2698436
1354,-13.51072,13.702847
1355,-5.568167,1.4472139
1356,-12.185228,18.785833
1357,-2.9935622,-0.0430609
1358,-3.9792163,7.393024
1359,-6.269765,2.1681132
1360,-6.970421,3.2509937
1361,-3.9595582,7.916735
1362,-8.531123,2.5596654
1363,-4.278218,12.759988
1364,-6.728929,7.4400177
1365,-11.544627,12.535033
1366,-4.2492833,-2.2755105
1367,-19.246826,15.815778
1368,-0.41129938,6.1914525
1369,-7.760247,7.2981176
1370,-3.8552458,14.869673
1371,-2.4845297,11.336852
1372,-19.975359,17.698689
1373,-8.568525,7.655965
1374,-11.413848,10.244695
1375,-17.03304,4.4142766
1376,-18.218039,19.257772
1377,-22.792284,9.283009
1378,-2.5986938,6.0701966
1379,-11.949805,20.613405
1380,2.7304215,4.4890523
1381,-0.4194133,2.1399305
1382,-2.8784206,7.644767
1383,-6.578961,6.895145
1384,-1.3717403,2.8414247
1385,-10.146879,3.3532894
1386,-7.262896,1.5451002
1387,-9.8695345,2.3277278
1388,-11.027051,7.416814
1389,-6.308025,7.8389473
1390,-9.499703,7.9192615
1391,-8.701131,1.1895161
1392,-11.539395,9.396744
1393,-16.431965,20.526062
1394,-19.653044,5.6535797
1395,-7.044747,3.5823007
1396,-14.40739,6.928288
1397,-1.911643,-0.085725956
1398,-6.7843184,15.252216
1399,-5.848779,-1.1376356
1400,-2.113678,-2.8500202
1401,-7.5887046,2.7841806
1402,-0.19209084,6.844761
1403,-2.5920227,-1.6980934
1404,-18.151838,9.927914
1405,0.13263145,4.4524984
1406,-17.864294,17.167206
1407,-0.3952271,0.33130375
1408,-11.39138,13.7006
1409,-2.9531746,1.0090026
1410,-13.349276,12.484487
1411,-8.859377,17.277004
1412,-3.797469,-0.9602756
1413,-0.8783851,4.3113437
1414,-0.77431655,3.3136678
1415,-14.681716,14.363512
1416,-5.0340805,12.034287
1417,-5.7700653,1.7904407
1418,-19.411392,12.65741
1419,-10.294996,5.027262
1420,-12.497069,15.698584
1421,-5.2183805,1.5279949
1422,-1.868547,8.86064
1423,-9.458849,13.233303
1424,0.88190055,0.6353814
1425,-5.991988,1.8749743
1426,-8.952277,5.914223
1427,-8.773352,4.5323906
1428,-13.24758,7.1917143
1429,-6.6851926,0.3657336
1430,-10.546635,10.581869
1431,-5.848189,-0.44108927
1432,-11.272063,11.241235
1433,-6.6653194,2.6343486
1434,-7.5942454,3.5808308
1435,-6.4343147,8.428041
1436,0.25276533,5.8610363
1437,-2.884105,1.9868064
1438,0.42085585,6.456491
1439,-19.39884,7.097712
1440,2.558219,6.234113
1441,-6.580509,9.135525
1442,-2.1903372,5.629997
1443,-10.000912,8.4462
1444,-5.7115235,15.742573
1445,-21.797867,7.805102
1446,-7.802862,4.5778913
1447,-18.927391,8.54407
1448,-9.00809,9.371481
1449,-7.108933,11.471293
1450,1.8839374,1.4657365
1451,1.3530583,3.3460183
1452,-5.1492515,8.523268
1453,-10.729963,3.6134362
1454,-3.3268728,11.449853
1455,-1.330755,-2.9766293
1456,-13.745217,6.305305
1457,-17.49082,15.439651
1458,-2.578063,2.3476782
1459,-7.1227202,7.913505
1460,-0.37471578,7.466472
1461,-15.641766,10.117773
1462,-10.767586,12.044353
1463,-12.71374,22.430475
1464,-3.8949678,1.5176812
1465,-7.326178,2.3251534
1466,-10.698437,8.17076
1467,-19.520699,9.780359
1468,-5.9598866,6.905575
1469,-6.9385724,5.2609763
1470,-1.0112107,-1.4421834
1471,0.3203804,-2.381048
1472,-10.108524,1.5855622
1473,-4.946904,9.854248
1474,-2.1114635,2.7860289
1475,-6.9385724,5.2609763
1476,-8.449126,14.171461
1477,-5.5381246,6.4199014
1478,-0.9212477,5.802095
1479,-20.300388,8.192072
1480,-3.4506388,-2.127487
1481,-6.541072,-1.0134312
1482,-12.046112,4.5314617
1483,-6.0972323,10.918793
1484,-7.057304,6.424174
1485,-5.6711335,8.13849
1486,-17.633354,8.729448
1487,-8.930803,3.5004232
1488,-12.469485,14.238506
1489,-10.373612,21.110973
1490,-14.381815,9.882903
1491,-10.755635,23.017494
1492,-7.843895,8.706629
1493,-11.090279,17.793737
1494,-22.170527,5.889127
1495,-18.587864,14.154452
1496,-4.282172,-1.6245804
1497,-13.592313,16.50217
1498,-20.230711,11.136124
1499,-5.337217,0.511768
1500,-0.8783851,4.3113437
1501,-1.7270713,9.618441
1502,-5.2361054,-0.72136664
1503,-4.0361667,0.4700278
1504,-7.7758756,8.022445
1505,-7.502703,6.4548435
1506,-6.9545717,18.680004
1507,-2.966364,14.3950205
1508,-8.45302,3.193917
1509,-4.6096344,6.710275
1510,-10.075321,11.313624
1511,-11.590453,15.000517
1512,-8.76266,21.60416
1513,-10.319041,5.728899
1514,-5.414774,7.1069245
1515,-16.838621,7.722261
1516,-1.393477,6.2824244
1517,-1.7539787,3.889212
1518,-9.30329,15.128792
1519,-3.0095766,1.7949774
1520,-11.1002655,2.95225
1521,-14.81315,7.7965574
1522,-10.46027,9.735279
1523,-1.819801,4.5128055
1524,-16.390215,18.238997
1525,-8.132811,13.078922
1526,-12.425178,9.899123
1527,-2.6489801,9.4770775
1528,-3.6814034,6.6879635
1529,-3.3114908,12.730366
1530,-2.3037617,2.6397526
1531,-13.65679,5.3068547
1532,-2.821211,13.429666
1533,-10.606752,4.3730783
1534,-9.401757,4.6641116
1535,-6.800306,23.206923
1536,-16.08327,6.0013657
1537,-15.702097,13.514641
1538,-7.654242,4.233679
1539,-8.857335,5.2043724
1540,-12.2463,6.951327
1541,-2.430524,-0.4918687
1542,-9.501102,7.2454214
1543,-23.425894,7.098547
1544,-8.199536,4.8565483
1545,0.6037079,-0.30921653
1546,0.9775973,4.6935644
1547,-18.097942,7.466923
1548,-5.2406197,-1.5348576
1549,-2.3545804,5.654054
1550,-0.4028896,0.99502164
1551,-1.6811097,8.2979
1552,-14.786636,10.887503
1553,-6.662396,10.563058
1554,-6.2907815,13.042864
1555,-8.954461,16.084639
1556,-6.504658,2.415574
1557,-18.72923,11.216633
1558,-11.16767,4.906909
1559,-7.6277823,10.055916
1560,-7.205504,12.705379
1561,-0.9324489,0.22287868
1562,-5.0134597,13.065878
1563,-5.537066,6.419847
1564,-8.900202,12.517984
1565,0.6409786,7.383965
1566,-3.3823369,8.998766
1567,-10.08995,16.947935
1568,-0.22306739,1.59118
1569,-4.987113,1.4782219
1570,-12.982442,4.7629046
1571,-12.491005,3.9392734
1572,-1.7513037,6.8797407
1573,-7.9633408,1.0451444
1574,-8.192916,9.521456
1575,-8.71928,10.119208
1576,-7.816284,15.217562
1577,-10.972135,0.6582524
1578,-8.133291,-1.9076611
1579,-9.494107,-1.9854374
1580,-10.972135,0.6582524
1581,-9.494107,-1.9854374
1582,-13.70267,0.29752722
1583,-9.494107,-1.9854374
1584,-10.972135,0.6582524
1585,-6.1964803,-1.9849964
1586,-14.722368,1.5533934
1587,-14.722368,1.5533934
1588,-14.722368,1.5533934
1589,-22.774002,0.16790363
1590,-16.804739,1.6068931
1591,-14.722368,1.5533934
1592,-15.871805,0.3398391
1593,-19.099552,1.3235614
1594,-19.099552,1.3235614
1595,-16.804739,1.6068931
1596,-22.872332,2.112609
1597,-21.089985,0.6906168
1598,-19.099552,1.3235614
1599,-16.804739,1.6068931
1600,-13.70267,0.29752722
1601,-6.1964803,-1.9849964
1602,-16.555162,3.276951
1603,-13.179091,2.032046
1604,-12.503494,0.9397212
1605,-13.179091,2.032046
1606,-7.0466285,4.1432137
1607,-18.16466,3.244524
1608,-8.948379,-0.90415823
1609,-18.16466,3.244524
1610,-14.0616045,3.629134
1611,-14.0616045,3.629134
1612,-8.372403,-0.8781505
1613,-11.427019,2.2486508
1614,-8.080124,0.077894725
1615,-14.0616045,3.629134
1616,-24.573717,1.0575354
1617,-11.780623,1.5900763
1618,-15.6362505,2.846652
1619,-18.16466,3.244524
1620,-14.0616045,3.629134
1621,-7.15576,-2.0574872
1622,-8.080124,0.077894725
1623,-12.503494,0.9397212
1624,-14.0616045,3.629134
1625,-19.686943,4.2766795
1626,-21.204975,2.152865
1627,-10.797893,1.7700303
1628,-9.650331,0.6074251
1629,-12.191668,2.457541
1630,-12.635166,3.1073518
1631,-9.650331,0.6074251
1632,-5.4628816,-2.7522335
1633,-6.1798024,-2.9813147
1634,-9.35607,10.869601
1635,-5.1589212,11.075221
1636,-5.8307,8.792929
1637,-10.098974,-0.6214077
1638,-16.125395,-6.3454084
1639,-17.975855,-3.925388
1640,-17.053064,-2.1255274
1641,-18.421612,-5.1045995
1642,-16.125395,-6.3454084
1643,-13.818446,-2.3764985
1644,-13.802947,-4.71332
1645,-15.584938,-1.6672325
1646,-14.515101,-1.7683297
1647,-14.754866,-5.6945357
1648,-13.627051,-3.4642172
1649,-15.022834,-0.28811994
1650,-11.796008,-3.56194
1651,-12.755576,-2.9076297
1652,-14.192275,-0.8737251
1653,-12.606767,-3.982698
1654,-7.0075974,-2.886392
1655,-8.729923,-3.1445608
1656,-8.729923,-3.1445608
1657,-10.616621,-2.1996405
1658,-9.999972,-3.1830618
1659,-7.694964,-2.912477
1660,-10.733646,-3.5943658
1661,-3.254914,-3.024148
1662,-4.821781,-3.0819802
1663,-0.3113933,-3.0710824
1664,-4.00026,-2.9623125
1665,-9.010317,-0.13449629
1666,-11.241975,-2.7983441
1667,-8.133291,-1.9076611
1668,-24.033129,-2.6533375
1669,-24.033144,-2.6533382
1670,-23.714151,-2.8882785
1671,-23.342852,-3.2136617
1672,-23.091047,-3.514225
1673,-12.44384,-34.289005
1674,-12.456562,-34.45434
1675,-12.468483,-34.722275
1676,-12.509968,-35.29554
1677,-12.51435,-35.763474
1678,-12.466245,-36.119785
1679,-12.421135,-36.45972
1680,-12.371143,-36.772385
1681,-12.318155,-37.140156
1682,-12.27362,-37.44182
1683,-12.244376,-37.65663
1684,-12.227355,-37.82533
1685,-12.251301,-37.985813
1686,-12.314615,-38.12701
1687,-12.346248,-38.23865
1688,-12.410359,-38.336235
1689,-12.499424,-38.37565
1690,-12.605059,-38.433174
1691,-12.721586,-38.44252
1692,-13.060035,-38.42464
1693,-14.064564,-38.522163
1694,-14.658812,-38.66617
1695,-14.852568,-38.762363
1696,-14.953525,-38.872128
1697,-15.0231495,-38.985275
1698,-15.03141,-39.1239
1699,-14.979139,-39.29265
1700,-14.916208,-39.392433
1701,-14.820784,-39.50289
1702,-14.545002,-39.7206
1703,-13.872999,-40.022892
1704,-13.343424,-40.164818
1705,-13.102805,-40.160694
1706,-12.972393,-40.13365
1707,-12.883317,-40.115124
1708,-12.824491,-40.037712
1709,-12.776539,-39.962666
1710,-12.7407875,-39.945377
1711,-12.685446,-39.879646
1712,-12.626159,-39.824745
1713,-12.609425,-39.724983
1714,-12.665077,-39.572132
1715,-12.801519,-39.347668
1716,-12.993556,-39.014606
1717,-13.34347,-38.211037
1718,-13.567956,-37.48757
1719,-13.702608,-36.976883
1720,-13.843513,-36.44679
1721,-14.094655,-35.892624
1722,-15.356126,-33.92274
1723,-15.708331,-33.474728
1724,-16.07962,-33.041756
1725,-16.223093,-32.896145
1726,-16.32901,-32.792046
1727,-16.455784,-32.67
1728,-16.696014,-32.44723
1729,-16.85557,-32.301903
1730,-17.048477,-32.132523
1731,-17.337156,-31.879398
1732,-17.594007,-31.656153
1733,-17.762398,-31.507246
1734,-17.928421,-31.361649
1735,-18.034838,-31.266428
1736,-18.093834,-31.211235
1737,-18.188766,-31.125374
1738,-18.384697,-30.941282
1739,-18.65616,-30.682058
1740,-18.969543,-30.372618
1741,-19.357653,-29.981508
1742,-19.763327,-29.565971
1743,-20.017744,-29.28924
1744,-20.173698,-29.12368
1745,-20.238943,-29.0583
1746,-20.272589,-29.038464
1747,-20.332188,-28.965359
1748,-20.357317,-28.921558
1749,-20.41725,-28.809622
1750,-20.465591,-28.691734
1751,-20.507786,-28.597776
1752,-20.605425,-28.338549
1753,-20.640282,-28.245007
1754,-20.682535,-28.122639
1755,-20.744268,-27.92545
1756,-20.872541,-27.512125
1757,-20.97211,-27.16312
1758,-21.060759,-26.838785
1759,-21.114605,-26.599758
1760,-21.16842,-26.346605
1761,-21.21713,-26.092546
1762,-21.236097,-25.976252
1763,-21.258114,-25.822462
1764,-22.170273,-12.631052
1765,-22.187801,-12.433642
1766,-22.200912,-12.316176
1767,-22.234287,-12.079592
1768,-22.347904,-11.42666
1769,-22.425392,-11.093066
1770,-22.518614,-10.72574
1771,-22.634546,-10.362031
1772,-22.76939,-9.968124
1773,-22.817474,-9.811273
1774,-22.833988,-9.662259
1775,-22.821882,-9.637887
1776,-22.807272,-9.645949
1777,-22.779709,-9.642783
1778,-22.66829,-9.621557
1779,-22.361145,-9.500567
1780,-21.818384,-9.239788
1781,-21.3863,-9.084559
1782,-20.568123,-8.832846
1783,-20.263426,-8.733014
1784,-20.18606,-8.705114
1785,-17.226679,-5.432779
1786,-18.47795,-2.4146914
1787,-12.108979,-1.1119437
1788,-12.108979,-1.1119437
1789,-12.108979,-1.1119437
1790,-12.108979,-1.1119437
1791,-12.108979,-1.1119437
1792,-12.108979,-1.1119437
1793,-19.250349,-0.59248614
1794,-17.532324,-0.44567347
1795,-12.108979,-1.1119437
1796,-17.532324,-0.44567347
1797,-20.776676,-1.4878845
1798,-17.532324,-0.44567347
1799,-12.108979,-1.1119437
1800,-12.108979,-1.1119437
1801,-20.776676,-1.4878845
1802,-18.47795,-2.4146914
1803,-20.776676,-1.4878845
1804,-18.012316,-6.9893107
1805,-18.012316,-6.9893107
1806,-21.614101,-5.6019526
1807,-19.793867,-3.2845218
1808,-15.66282,-3.7101738
1809,-15.66282,-3.7101738
1810,-15.66282,-3.7101738
1811,-15.66282,-3.7101738
1812,-19.886255,-6.322087
1813,-15.66282,-3.7101738
1814,-15.66282,-3.7101738
1815,-15.66282,-3.7101738
1816,-19.886255,-6.322087
1817,1.4066651,-7.0885463
1818,-23.26779,-6.1076064
1819,0.70334184,-4.9391074
1820,2.839812,-4.911162
1821,0.6500218,-8.498703
1822,0.30238652,-7.4279947
1823,3.3922124,-3.912644
1824,1.9034082,-5.9623528
1825,0.7972524,-6.083535
1826,-0.2528106,-5.484672
1827,-0.23088087,-6.4761386
1828,1.6357327,-4.9282227
1829,-0.3008019,-4.5112066
1830,-1.2175746,-4.8608193
1831,1.2769874,-3.8489633
1832,2.2569058,-3.9970796
1833,-1.6736118,-4.014928
1834,0.3007412,-3.8573823
1835,-2.4609694,-3.5982893
1836,-14.503382,-7.0633817
1837,-0.8892215,-3.7264347
1838,-13.58364,-6.0282803
1839,-12.743048,-5.044661
1840,-15.308522,-8.191384
1841,-16.639585,-9.71852
1842,-16.622272,-8.116114
1843,-16.054964,-0.91034997
1844,-18.10199,-8.854254
1845,-18.236982,-10.682456
1846,-19.710003,-4.6086516
1847,-21.186598,-3.9556048
1848,-10.098974,-0.6214077
1849,-10.098974,-0.6214077
1850,6.2323475,-8.069507
1851,7.823666,-6.4560323
1852,9.091664,-6.015274
1853,12.628046,-7.416514
1854,5.380397,-5.947525
1855,4.0964923,-9.449917
1856,1.4434272,-12.508418
1857,12.00968,-5.8303924
1858,5.7253304,-9.353735
1859,5.1984324,-7.23089
1860,10.990642,-8.013862
1861,8.901379,-9.955298
1862,1.3707778,-9.712265
1863,9.236624,-7.5632286
1864,6.731815,-5.391027
1865,2.6500623,-7.105228
1866,3.1601365,-8.483898
1867,10.463782,-6.601222
1868,4.198612,-6.307571
1869,4.120223,-5.1075144
1870,6.7284575,-4.055314
1871,4.471149,-4.006221
1872,3.1152754,-6.0106587
1873,5.469946,-4.830124
1874,8.06208,-5.010748
1875,5.6723366,-3.6448345
1876,10.319608,-4.979023
1877,9.235085,-4.0290227
1878,7.864317,-3.648697
1879,10.27298,-12.977209
1880,2.630524,-9.773496
1881,7.140884,-9.0850935
1882,4.987209,-10.535555
1883,10.062779,-9.082578
1884,4.328379,-12.048745
1885,4.62029,-13.4076805
1886,4.673209,-14.847661
1887,3.0837386,-13.183425
1888,6.085846,-14.6283455
1889,1.6031835,-11.049996
1890,3.6205924,-10.694043
1891,7.270375,-15.636812
1892,8.548432,-8.725255
1893,9.129367,-15.670736
1894,8.386222,-11.318299
1895,5.6453094,-11.695937
1896,5.5005813,-16.218996
1897,6.446651,-17.53088
1898,8.057756,-16.875397
1899,2.8678763,-11.731075
1900,3.2488549,-14.859084
1901,7.606819,-7.735735
1902,5.9166417,-12.996548
1903,1.7289773,-14.2080555
1904,6.9373536,-11.598497
1905,7.594508,-10.287592
1906,4.806792,-8.447565
1907,6.4802947,-6.704823
1908,3.8527868,-7.4976873
1909,1.982707,-8.343443
1910,0.6534444,12.008792
1911,6.3490486,-10.412081
1912,15.057711,-25.99215
1913,15.009579,-26.121302
1914,14.813705,-26.582684
1915,14.63403,-26.958372
1916,14.451531,-27.288078
1917,14.279927,-27.551737
1918,14.086295,-27.810112
1919,13.895972,-28.022436
1920,13.767902,-28.164165
1921,13.664768,-28.25512
1922,13.560934,-28.319887
1923,13.432443,-28.37705
1924,13.330148,-28.404713
1925,13.222128,-28.43447
1926,13.10544,-28.46185
1927,12.912994,-28.492496
1928,12.70564,-28.518509
1929,12.411982,-28.538187
1930,12.18794,-28.54483
1931,12.028514,-28.543873
1932,11.795546,-28.524149
1933,11.494944,-28.473812
1934,11.1887665,-28.413126
1935,10.931072,-28.34897
1936,10.686642,-28.279854
1937,10.380593,-28.177652
1938,10.068612,-28.065418
1939,9.636792,-27.901749
1940,9.220768,-27.742147
1941,8.834051,-27.590971
1942,8.544836,-27.469034
1943,7.8289804,-27.161552
1944,7.369425,-26.961725
1945,7.0324483,-26.807348
1946,6.692664,-26.634575
1947,6.4643574,-26.524332
1948,6.214953,-26.440271
1949,6.137276,-26.40189
1950,6.0699787,-26.380177
1951,6.061629,-26.369057
1952,6.0431957,-26.34324
1953,6.027649,-26.32598
1954,6.0259285,-26.245808
1955,6.045815,-26.08117
1956,6.070189,-25.90178
1957,6.1214275,-25.559788
1958,6.496659,-24.347858
1959,6.817856,-23.539433
1960,7.308618,-22.509865
1961,7.5848894,-22.00325
1962,7.786478,-21.670927
1963,7.9920664,-21.351461
1964,8.10518,-21.180445
1965,8.144387,-21.119526
1966,8.1521635,-21.110632
1967,8.219941,-21.050396
1968,8.324568,-20.95474
1969,8.533205,-20.759335
1970,8.946077,-20.390085
1971,9.348869,-20.048996
1972,9.6356945,-19.823805
1973,10.019169,-19.55876
1974,10.4555235,-19.28593
1975,10.724915,-19.134886
1976,10.876007,-19.063915
1977,11.131564,-18.937284
